Feature 1,Feature 2,cluster,huge_cluster_tip,huge_cluster
15.640887,7.0894055,0,polar,1.0
5.5348635,11.561194,1,low_polar+aliphatic+G+P,0.0
2.633724,13.286291,1,low_polar+aliphatic+G+P,0.0
16.317455,7.2560525,0,polar,1.0
5.370372,12.475945,1,low_polar+aliphatic+G+P,0.0
15.801945,6.9467745,0,polar,1.0
4.8087873,9.462276,1,low_polar+aliphatic+G+P,0.0
4.060536,8.344762,1,low_polar+aliphatic+G+P,0.0
4.1310062,8.231944,1,low_polar+aliphatic+G+P,0.0
4.424744,8.145002,1,low_polar+aliphatic+G+P,0.0
4.411055,7.982341,1,low_polar+aliphatic+G+P,0.0
3.9909222,8.153231,1,low_polar+aliphatic+G+P,0.0
3.9567513,8.289269,1,low_polar+aliphatic+G+P,0.0
4.5228176,8.420384,1,low_polar+aliphatic+G+P,0.0
3.9491875,8.2116,1,low_polar+aliphatic+G+P,0.0
14.373422,15.700475,2,P,3.0
15.334385,7.449465,0,polar,1.0
1.6752461,0.6707354,3,pos_neg_charged,2.0
-2.6008062,-1.778009,11,neg,7.0
3.5171258,9.840843,1,low_polar+aliphatic+G+P,0.0
4.825811,11.927265,1,low_polar+aliphatic+G+P,0.0
5.273841,12.967248,1,low_polar+aliphatic+G+P,0.0
6.321014,10.917987,1,low_polar+aliphatic+G+P,0.0
5.6010933,12.345244,1,low_polar+aliphatic+G+P,0.0
3.6443024,12.843899,1,low_polar+aliphatic+G+P,0.0
13.889423,15.47649,2,P,3.0
4.0652323,11.070778,1,low_polar+aliphatic+G+P,0.0
1.9572554,1.411532,3,pos_neg_charged,2.0
4.3457522,12.014511,1,low_polar+aliphatic+G+P,0.0
3.9312227,10.961592,1,low_polar+aliphatic+G+P,0.0
3.7077498,11.229747,1,low_polar+aliphatic+G+P,0.0
2.8016984,11.652918,1,low_polar+aliphatic+G+P,0.0
2.3245482,11.162042,1,low_polar+aliphatic+G+P,0.0
1.9411209,11.651264,1,low_polar+aliphatic+G+P,0.0
3.7414603,11.814881,1,low_polar+aliphatic+G+P,0.0
16.322102,7.106203,0,polar,1.0
4.7267923,10.49225,1,low_polar+aliphatic+G+P,0.0
4.6128125,12.998272,1,low_polar+aliphatic+G+P,0.0
5.641069,12.92637,1,low_polar+aliphatic+G+P,0.0
16.141535,6.8898554,0,polar,1.0
5.671905,12.902542,1,low_polar+aliphatic+G+P,0.0
3.3630283,13.027647,1,low_polar+aliphatic+G+P,0.0
2.5821176,13.5956955,1,low_polar+aliphatic+G+P,0.0
2.7146742,11.631813,1,low_polar+aliphatic+G+P,0.0
3.068118,11.579539,1,low_polar+aliphatic+G+P,0.0
2.985674,9.889795,1,low_polar+aliphatic+G+P,0.0
3.9657102,11.644945,1,low_polar+aliphatic+G+P,0.0
4.6926126,12.068973,1,low_polar+aliphatic+G+P,0.0
13.134929,3.5937066,5,polar,1.0
5.873956,12.173163,1,low_polar+aliphatic+G+P,0.0
4.7265105,11.391831,1,low_polar+aliphatic+G+P,0.0
5.375303,13.3727,1,low_polar+aliphatic+G+P,0.0
3.6283665,8.762072,1,low_polar+aliphatic+G+P,0.0
6.206336,13.009927,1,low_polar+aliphatic+G+P,0.0
5.3131394,9.878454,1,low_polar+aliphatic+G+P,0.0
15.543204,6.9370327,0,polar,1.0
4.079973,12.429447,1,low_polar+aliphatic+G+P,0.0
2.8574982,11.822301,1,low_polar+aliphatic+G+P,0.0
15.673635,7.6081305,0,polar,1.0
4.443455,12.94628,1,low_polar+aliphatic+G+P,0.0
2.4975715,12.7132635,1,low_polar+aliphatic+G+P,0.0
16.810719,7.5797586,0,polar,1.0
16.914015,7.3010583,0,polar,1.0
3.0276618,12.020704,1,low_polar+aliphatic+G+P,0.0
16.454782,7.6276426,0,polar,1.0
16.140963,7.656165,0,polar,1.0
4.941894,12.455771,1,low_polar+aliphatic+G+P,0.0
2.3207605,12.6530695,1,low_polar+aliphatic+G+P,0.0
4.180765,10.945925,1,low_polar+aliphatic+G+P,0.0
5.5447073,12.128727,1,low_polar+aliphatic+G+P,0.0
3.7622828,11.159815,1,low_polar+aliphatic+G+P,0.0
4.284828,8.557294,1,low_polar+aliphatic+G+P,0.0
-5.2538557,3.7847135,6,G,4.0
3.7351134,13.575114,1,low_polar+aliphatic+G+P,0.0
16.811138,7.3689103,0,polar,1.0
3.0531516,12.447451,1,low_polar+aliphatic+G+P,0.0
16.46995,6.85564,0,polar,1.0
3.0212352,12.280944,1,low_polar+aliphatic+G+P,0.0
2.4727566,1.0683308,3,pos_neg_charged,2.0
4.655994,12.328227,1,low_polar+aliphatic+G+P,0.0
3.3725417,12.128352,1,low_polar+aliphatic+G+P,0.0
16.664034,7.5606446,0,polar,1.0
15.942489,7.644324,0,polar,1.0
2.5486467,12.926755,1,low_polar+aliphatic+G+P,0.0
1.7832954,12.171456,1,low_polar+aliphatic+G+P,0.0
16.783197,7.556868,0,polar,1.0
3.2193792,14.010801,1,low_polar+aliphatic+G+P,0.0
1.7718172,12.447605,1,low_polar+aliphatic+G+P,0.0
1.4695852,10.86563,1,low_polar+aliphatic+G+P,0.0
8.461285,-0.74232,4,pos_neg_charged,2.0
5.7462807,11.471953,1,low_polar+aliphatic+G+P,0.0
11.11634,1.2679898,8,polar,1.0
15.844471,6.386273,0,polar,1.0
2.6866343,1.4693953,3,pos_neg_charged,2.0
1.9665805,0.6435986,3,pos_neg_charged,2.0
-2.5058737,-2.812709,11,neg,7.0
-2.4432032,-2.93471,11,neg,7.0
2.0076616,12.469928,1,low_polar+aliphatic+G+P,0.0
5.3285713,-0.85404724,9,pos,5.0
5.8428926,-0.5070679,9,pos,5.0
2.7886045,12.050065,1,low_polar+aliphatic+G+P,0.0
16.534336,7.6207542,0,polar,1.0
2.83398,11.9569435,1,low_polar+aliphatic+G+P,0.0
1.5329645,13.146441,1,low_polar+aliphatic+G+P,0.0
3.7065647,11.383919,1,low_polar+aliphatic+G+P,0.0
4.0649166,12.043603,1,low_polar+aliphatic+G+P,0.0
16.452723,7.2576747,0,polar,1.0
2.828996,1.6196955,3,pos_neg_charged,2.0
13.119526,3.201264,5,polar,1.0
-1.3345865,6.881686,10,aliphatic,6.0
3.9468923,8.1904745,1,low_polar+aliphatic+G+P,0.0
4.470848,8.151676,1,low_polar+aliphatic+G+P,0.0
14.592341,15.811369,2,P,3.0
3.2988424,10.411941,1,low_polar+aliphatic+G+P,0.0
4.3161535,8.356657,1,low_polar+aliphatic+G+P,0.0
3.963165,8.353906,1,low_polar+aliphatic+G+P,0.0
4.4185143,7.9955497,1,low_polar+aliphatic+G+P,0.0
4.084896,8.187234,1,low_polar+aliphatic+G+P,0.0
3.8564608,8.298035,1,low_polar+aliphatic+G+P,0.0
4.1294146,8.303409,1,low_polar+aliphatic+G+P,0.0
4.411101,7.945903,1,low_polar+aliphatic+G+P,0.0
3.953614,8.161579,1,low_polar+aliphatic+G+P,0.0
4.4069786,8.218824,1,low_polar+aliphatic+G+P,0.0
3.9397006,8.22685,1,low_polar+aliphatic+G+P,0.0
3.9244583,8.600838,1,low_polar+aliphatic+G+P,0.0
4.3833494,8.166287,1,low_polar+aliphatic+G+P,0.0
4.4709992,8.101317,1,low_polar+aliphatic+G+P,0.0
-4.8786407,4.0506496,6,G,4.0
4.4237995,8.142867,1,low_polar+aliphatic+G+P,0.0
4.3740134,8.097687,1,low_polar+aliphatic+G+P,0.0
4.3011217,8.083442,1,low_polar+aliphatic+G+P,0.0
5.47557,10.1689825,1,low_polar+aliphatic+G+P,0.0
5.45765,10.293833,1,low_polar+aliphatic+G+P,0.0
5.2877784,9.922452,1,low_polar+aliphatic+G+P,0.0
-0.99541175,7.119986,10,aliphatic,6.0
4.7811656,12.144142,1,low_polar+aliphatic+G+P,0.0
2.3225868,13.289319,1,low_polar+aliphatic+G+P,0.0
4.0694146,12.690214,1,low_polar+aliphatic+G+P,0.0
2.7863889,12.416367,1,low_polar+aliphatic+G+P,0.0
2.7006135,12.047556,1,low_polar+aliphatic+G+P,0.0
2.0516717,10.132086,1,low_polar+aliphatic+G+P,0.0
16.288754,7.2233405,0,polar,1.0
1.8776323,10.387372,1,low_polar+aliphatic+G+P,0.0
-1.5747136,7.172471,10,aliphatic,6.0
1.9001396,1.4226846,3,pos_neg_charged,2.0
3.3353236,11.99909,1,low_polar+aliphatic+G+P,0.0
15.506109,7.8156476,0,polar,1.0
15.975149,6.9732347,0,polar,1.0
16.02602,7.057592,0,polar,1.0
3.9879196,13.007276,1,low_polar+aliphatic+G+P,0.0
5.4871945,12.306565,1,low_polar+aliphatic+G+P,0.0
5.399269,12.834088,1,low_polar+aliphatic+G+P,0.0
2.4268935,10.461056,1,low_polar+aliphatic+G+P,0.0
4.8229613,12.313424,1,low_polar+aliphatic+G+P,0.0
2.8335369,1.3937091,3,pos_neg_charged,2.0
4.2042885,13.101474,1,low_polar+aliphatic+G+P,0.0
4.7282166,13.719856,1,low_polar+aliphatic+G+P,0.0
2.0658078,0.9973991,3,pos_neg_charged,2.0
2.8683202,12.075436,1,low_polar+aliphatic+G+P,0.0
3.6311145,12.083572,1,low_polar+aliphatic+G+P,0.0
2.8131378,13.312129,1,low_polar+aliphatic+G+P,0.0
2.4113076,1.7882941,3,pos_neg_charged,2.0
13.2949505,3.167982,5,polar,1.0
1.6581485,12.094189,1,low_polar+aliphatic+G+P,0.0
5.794879,13.228514,1,low_polar+aliphatic+G+P,0.0
6.0074925,12.645654,1,low_polar+aliphatic+G+P,0.0
1.9528068,1.1395338,3,pos_neg_charged,2.0
3.4651241,12.319332,1,low_polar+aliphatic+G+P,0.0
13.583001,3.2455008,5,polar,1.0
2.793872,1.4899662,3,pos_neg_charged,2.0
4.1085854,12.675919,1,low_polar+aliphatic+G+P,0.0
5.7905354,12.757332,1,low_polar+aliphatic+G+P,0.0
5.21545,14.15381,1,low_polar+aliphatic+G+P,0.0
4.4707236,13.703003,1,low_polar+aliphatic+G+P,0.0
8.205594,-0.58266705,4,pos_neg_charged,2.0
13.195575,3.9037886,5,polar,1.0
4.127279,13.273071,1,low_polar+aliphatic+G+P,0.0
5.745032,12.452544,1,low_polar+aliphatic+G+P,0.0
13.1922035,3.9465952,5,polar,1.0
2.998839,13.476752,1,low_polar+aliphatic+G+P,0.0
16.52963,7.2605705,0,polar,1.0
3.7647398,13.361987,1,low_polar+aliphatic+G+P,0.0
17.266132,7.1261554,0,polar,1.0
4.080022,13.477453,1,low_polar+aliphatic+G+P,0.0
2.616347,13.465771,1,low_polar+aliphatic+G+P,0.0
4.832683,10.124797,1,low_polar+aliphatic+G+P,0.0
8.174594,-0.5569317,4,pos_neg_charged,2.0
13.186723,4.0279694,5,polar,1.0
13.234456,4.2009673,5,polar,1.0
8.115154,-0.36808774,4,pos_neg_charged,2.0
15.209606,7.839641,0,polar,1.0
5.2442636,10.664932,1,low_polar+aliphatic+G+P,0.0
13.225277,3.3515341,5,polar,1.0
1.6491543,0.9572765,3,pos_neg_charged,2.0
6.308429,9.815239,1,low_polar+aliphatic+G+P,0.0
13.821099,16.672836,2,P,3.0
5.224456,12.533329,1,low_polar+aliphatic+G+P,0.0
4.6371655,9.652399,1,low_polar+aliphatic+G+P,0.0
4.0465026,10.8646555,1,low_polar+aliphatic+G+P,0.0
-5.5564117,3.5244203,6,G,4.0
-5.2134724,3.795805,6,G,4.0
14.169665,15.205565,2,P,3.0
4.245882,10.023865,1,low_polar+aliphatic+G+P,0.0
3.906966,8.95126,1,low_polar+aliphatic+G+P,0.0
6.177199,10.094962,1,low_polar+aliphatic+G+P,0.0
4.7185206,9.055194,1,low_polar+aliphatic+G+P,0.0
-5.5558157,3.5267756,6,G,4.0
14.276271,15.701273,2,P,3.0
-4.8823147,3.9736507,6,G,4.0
-4.7427793,4.0523133,6,G,4.0
6.090786,9.364442,1,low_polar+aliphatic+G+P,0.0
5.8835306,9.803316,1,low_polar+aliphatic+G+P,0.0
2.6331193,12.692555,1,low_polar+aliphatic+G+P,0.0
4.287129,10.831984,1,low_polar+aliphatic+G+P,0.0
5.8252044,11.55436,1,low_polar+aliphatic+G+P,0.0
4.397035,10.312874,1,low_polar+aliphatic+G+P,0.0
5.3501062,11.228238,1,low_polar+aliphatic+G+P,0.0
3.886141,13.236263,1,low_polar+aliphatic+G+P,0.0
3.2658412,9.476004,1,low_polar+aliphatic+G+P,0.0
-1.1881905,6.9683704,10,aliphatic,6.0
4.2983394,13.956637,1,low_polar+aliphatic+G+P,0.0
2.1369636,10.558398,1,low_polar+aliphatic+G+P,0.0
3.425645,11.787048,1,low_polar+aliphatic+G+P,0.0
15.815859,7.0532765,0,polar,1.0
2.283365,11.231113,1,low_polar+aliphatic+G+P,0.0
2.6699317,1.1340481,3,pos_neg_charged,2.0
2.0687377,10.760128,1,low_polar+aliphatic+G+P,0.0
2.3971915,11.168993,1,low_polar+aliphatic+G+P,0.0
4.0576577,11.856038,1,low_polar+aliphatic+G+P,0.0
2.4197414,12.370215,1,low_polar+aliphatic+G+P,0.0
15.378139,7.586033,0,polar,1.0
1.7357723,0.84243375,3,pos_neg_charged,2.0
13.193685,3.3608546,5,polar,1.0
3.207577,12.452434,1,low_polar+aliphatic+G+P,0.0
3.555631,10.379502,1,low_polar+aliphatic+G+P,0.0
4.843525,10.594295,1,low_polar+aliphatic+G+P,0.0
16.495434,7.014572,0,polar,1.0
4.9682083,10.650273,1,low_polar+aliphatic+G+P,0.0
-1.3227029,6.926915,10,aliphatic,6.0
2.426876,10.749525,1,low_polar+aliphatic+G+P,0.0
1.5034635,11.410045,1,low_polar+aliphatic+G+P,0.0
13.140861,3.4420106,5,polar,1.0
16.371471,7.7716575,0,polar,1.0
4.062487,10.531444,1,low_polar+aliphatic+G+P,0.0
2.9910233,11.5865555,1,low_polar+aliphatic+G+P,0.0
5.28335,12.249078,1,low_polar+aliphatic+G+P,0.0
2.042409,10.695675,1,low_polar+aliphatic+G+P,0.0
-2.2091746,-2.6322231,11,neg,7.0
5.0086527,11.305227,1,low_polar+aliphatic+G+P,0.0
13.005803,3.420033,5,polar,1.0
4.495875,13.0779505,1,low_polar+aliphatic+G+P,0.0
5.7168517,13.576776,1,low_polar+aliphatic+G+P,0.0
6.007743,12.201796,1,low_polar+aliphatic+G+P,0.0
4.102432,10.185508,1,low_polar+aliphatic+G+P,0.0
4.07798,9.710846,1,low_polar+aliphatic+G+P,0.0
-1.3129429,6.84686,10,aliphatic,6.0
2.8831809,12.819618,1,low_polar+aliphatic+G+P,0.0
6.523285,10.177822,1,low_polar+aliphatic+G+P,0.0
6.5085454,9.563488,1,low_polar+aliphatic+G+P,0.0
6.452302,9.988937,1,low_polar+aliphatic+G+P,0.0
6.4628873,9.765331,1,low_polar+aliphatic+G+P,0.0
-4.6635284,3.5805595,6,G,4.0
3.3073118,9.755766,1,low_polar+aliphatic+G+P,0.0
6.5126834,9.556806,1,low_polar+aliphatic+G+P,0.0
4.3585362,12.975975,1,low_polar+aliphatic+G+P,0.0
14.549043,7.530996,0,polar,1.0
6.282251,11.613231,1,low_polar+aliphatic+G+P,0.0
6.330842,9.66704,1,low_polar+aliphatic+G+P,0.0
5.1224275,11.650873,1,low_polar+aliphatic+G+P,0.0
5.1059537,11.51322,1,low_polar+aliphatic+G+P,0.0
4.521824,9.920967,1,low_polar+aliphatic+G+P,0.0
4.5557184,9.935328,1,low_polar+aliphatic+G+P,0.0
4.721217,9.1479645,1,low_polar+aliphatic+G+P,0.0
4.276986,9.157416,1,low_polar+aliphatic+G+P,0.0
4.2506003,8.916159,1,low_polar+aliphatic+G+P,0.0
4.8034616,8.347983,1,low_polar+aliphatic+G+P,0.0
5.0873175,9.3714,1,low_polar+aliphatic+G+P,0.0
1.4493674,11.219425,1,low_polar+aliphatic+G+P,0.0
3.598825,12.541697,1,low_polar+aliphatic+G+P,0.0
1.7907605,1.0231307,3,pos_neg_charged,2.0
3.3946283,10.458876,1,low_polar+aliphatic+G+P,0.0
3.9129527,12.228373,1,low_polar+aliphatic+G+P,0.0
2.6721053,12.971759,1,low_polar+aliphatic+G+P,0.0
2.2086432,11.624136,1,low_polar+aliphatic+G+P,0.0
3.1126058,11.797898,1,low_polar+aliphatic+G+P,0.0
3.5195794,12.096912,1,low_polar+aliphatic+G+P,0.0
16.061934,6.9086256,0,polar,1.0
16.753214,7.465739,0,polar,1.0
16.311222,7.935282,0,polar,1.0
4.4436097,13.264952,1,low_polar+aliphatic+G+P,0.0
2.808784,12.749731,1,low_polar+aliphatic+G+P,0.0
8.458217,-0.8044224,4,pos_neg_charged,2.0
15.787668,7.5540648,0,polar,1.0
15.568436,8.499602,0,polar,1.0
5.4083786,13.285022,1,low_polar+aliphatic+G+P,0.0
5.042905,10.046574,1,low_polar+aliphatic+G+P,0.0
5.509352,12.616173,1,low_polar+aliphatic+G+P,0.0
8.490891,-0.83331364,4,pos_neg_charged,2.0
4.1771235,12.602492,1,low_polar+aliphatic+G+P,0.0
15.331293,7.0280223,0,polar,1.0
5.4417224,-0.4669009,9,pos,5.0
3.0727253,11.583633,1,low_polar+aliphatic+G+P,0.0
8.382181,-0.79909956,4,pos_neg_charged,2.0
3.8308156,11.7445135,1,low_polar+aliphatic+G+P,0.0
2.2407305,12.418015,1,low_polar+aliphatic+G+P,0.0
8.426028,-0.77802366,4,pos_neg_charged,2.0
2.0058424,12.607729,1,low_polar+aliphatic+G+P,0.0
2.5771174,1.52266,3,pos_neg_charged,2.0
3.382388,11.5687475,1,low_polar+aliphatic+G+P,0.0
2.9513009,1.49492,3,pos_neg_charged,2.0
1.9372761,12.863157,1,low_polar+aliphatic+G+P,0.0
-2.5110393,-2.9519813,11,neg,7.0
3.837892,13.981824,1,low_polar+aliphatic+G+P,0.0
2.8517683,13.106519,1,low_polar+aliphatic+G+P,0.0
2.799344,13.259027,1,low_polar+aliphatic+G+P,0.0
-2.4923034,-2.9295552,11,neg,7.0
5.2927375,13.4847975,1,low_polar+aliphatic+G+P,0.0
15.276325,7.0557833,0,polar,1.0
-4.8381014,3.545188,6,G,4.0
-4.809453,3.570422,6,G,4.0
-4.797318,3.5682912,6,G,4.0
-4.667118,3.5413742,6,G,4.0
-4.4645805,3.5886774,6,G,4.0
-1.4403032,6.8950505,10,aliphatic,6.0
-4.7338276,4.0282598,6,G,4.0
-4.791083,4.031978,6,G,4.0
4.266122,11.282892,1,low_polar+aliphatic+G+P,0.0
5.8604684,11.987534,1,low_polar+aliphatic+G+P,0.0
5.163544,12.62538,1,low_polar+aliphatic+G+P,0.0
13.036933,3.363187,5,polar,1.0
5.4415846,12.477999,1,low_polar+aliphatic+G+P,0.0
4.8088465,12.4872675,1,low_polar+aliphatic+G+P,0.0
3.9030006,10.586781,1,low_polar+aliphatic+G+P,0.0
5.47466,11.365244,1,low_polar+aliphatic+G+P,0.0
5.460079,10.825402,1,low_polar+aliphatic+G+P,0.0
4.63369,10.486745,1,low_polar+aliphatic+G+P,0.0
11.256849,1.4039761,8,polar,1.0
3.8281717,10.390082,1,low_polar+aliphatic+G+P,0.0
4.692219,11.06925,1,low_polar+aliphatic+G+P,0.0
16.323042,7.0098667,0,polar,1.0
4.0874324,13.201175,1,low_polar+aliphatic+G+P,0.0
-1.0475502,7.139717,10,aliphatic,6.0
5.1820745,9.274219,1,low_polar+aliphatic+G+P,0.0
3.9053595,11.819433,1,low_polar+aliphatic+G+P,0.0
14.834341,10.987681,12,Q,8.0
1.5249966,0.84295595,3,pos_neg_charged,2.0
1.444842,12.723448,1,low_polar+aliphatic+G+P,0.0
2.2131648,0.9313092,3,pos_neg_charged,2.0
1.6763711,0.50189346,3,pos_neg_charged,2.0
2.8408887,13.058444,1,low_polar+aliphatic+G+P,0.0
1.2038151,0.79739153,3,pos_neg_charged,2.0
3.5672479,12.425829,1,low_polar+aliphatic+G+P,0.0
3.25363,13.783037,1,low_polar+aliphatic+G+P,0.0
2.776985,10.945606,1,low_polar+aliphatic+G+P,0.0
13.820226,15.548557,2,P,3.0
3.649322,12.458167,1,low_polar+aliphatic+G+P,0.0
2.922892,1.4404801,3,pos_neg_charged,2.0
1.4225298,12.2580385,1,low_polar+aliphatic+G+P,0.0
5.6334743,12.952687,1,low_polar+aliphatic+G+P,0.0
2.9524896,12.661294,1,low_polar+aliphatic+G+P,0.0
3.522521,12.485696,1,low_polar+aliphatic+G+P,0.0
3.7476451,12.888527,1,low_polar+aliphatic+G+P,0.0
14.449691,6.990881,0,polar,1.0
15.012305,9.961884,12,Q,8.0
14.698101,6.5642076,0,polar,1.0
-5.2880483,3.6411982,6,G,4.0
13.149529,3.1076858,5,polar,1.0
6.034796,10.370947,1,low_polar+aliphatic+G+P,0.0
6.204128,11.753371,1,low_polar+aliphatic+G+P,0.0
4.0144415,11.820149,1,low_polar+aliphatic+G+P,0.0
6.382582,12.090614,1,low_polar+aliphatic+G+P,0.0
5.072031,11.647776,1,low_polar+aliphatic+G+P,0.0
6.0738406,12.415808,1,low_polar+aliphatic+G+P,0.0
1.3469175,11.245209,1,low_polar+aliphatic+G+P,0.0
2.5251117,10.920629,1,low_polar+aliphatic+G+P,0.0
2.3371394,11.237628,1,low_polar+aliphatic+G+P,0.0
2.287821,11.803783,1,low_polar+aliphatic+G+P,0.0
16.714825,7.234424,0,polar,1.0
4.855301,12.306296,1,low_polar+aliphatic+G+P,0.0
3.827074,10.677205,1,low_polar+aliphatic+G+P,0.0
4.5899363,10.056907,1,low_polar+aliphatic+G+P,0.0
6.040656,10.535454,1,low_polar+aliphatic+G+P,0.0
15.762137,7.2585115,0,polar,1.0
6.1927314,10.763687,1,low_polar+aliphatic+G+P,0.0
14.659514,7.966631,0,polar,1.0
14.725217,8.080592,0,polar,1.0
13.320102,3.632559,5,polar,1.0
6.460628,10.050911,1,low_polar+aliphatic+G+P,0.0
14.301786,7.803913,0,polar,1.0
14.492227,7.7373967,0,polar,1.0
-4.5766983,3.807986,6,G,4.0
6.6087637,10.323414,1,low_polar+aliphatic+G+P,0.0
6.506688,10.211291,1,low_polar+aliphatic+G+P,0.0
14.288822,7.7810287,0,polar,1.0
14.358338,7.8334665,0,polar,1.0
-2.6665595,-1.8100318,11,neg,7.0
4.586282,12.734524,1,low_polar+aliphatic+G+P,0.0
4.374509,13.408503,1,low_polar+aliphatic+G+P,0.0
-2.5338755,-2.8707595,11,neg,7.0
8.422245,-0.7556684,4,pos_neg_charged,2.0
1.3343059,13.137314,1,low_polar+aliphatic+G+P,0.0
4.7687783,12.811167,1,low_polar+aliphatic+G+P,0.0
16.329084,7.517664,0,polar,1.0
1.4479153,12.207636,1,low_polar+aliphatic+G+P,0.0
4.101617,9.844888,1,low_polar+aliphatic+G+P,0.0
5.9279666,11.1224785,1,low_polar+aliphatic+G+P,0.0
-1.5350308,7.145984,10,aliphatic,6.0
15.453134,7.526705,0,polar,1.0
5.09216,12.019963,1,low_polar+aliphatic+G+P,0.0
3.7265944,13.865154,1,low_polar+aliphatic+G+P,0.0
5.044359,11.254147,1,low_polar+aliphatic+G+P,0.0
3.8742967,11.618846,1,low_polar+aliphatic+G+P,0.0
3.7498698,11.006801,1,low_polar+aliphatic+G+P,0.0
2.4601371,12.083759,1,low_polar+aliphatic+G+P,0.0
16.461857,7.1595407,0,polar,1.0
14.907984,8.012745,0,polar,1.0
4.839792,11.062147,1,low_polar+aliphatic+G+P,0.0
3.823494,9.922868,1,low_polar+aliphatic+G+P,0.0
4.018124,10.183046,1,low_polar+aliphatic+G+P,0.0
4.101725,10.479343,1,low_polar+aliphatic+G+P,0.0
15.249478,7.9492292,0,polar,1.0
15.251942,7.5665956,0,polar,1.0
3.529026,10.78211,1,low_polar+aliphatic+G+P,0.0
-4.483536,3.5419106,6,G,4.0
-4.637345,3.7717407,6,G,4.0
13.417747,3.9148653,5,polar,1.0
4.175601,8.739344,1,low_polar+aliphatic+G+P,0.0
4.065359,10.149489,1,low_polar+aliphatic+G+P,0.0
3.9269798,8.895811,1,low_polar+aliphatic+G+P,0.0
-2.6755266,-1.8145343,11,neg,7.0
-2.5939763,-1.7711647,11,neg,7.0
5.2819824,-0.41863373,9,pos,5.0
2.9870274,1.1175658,3,pos_neg_charged,2.0
6.628322,10.355398,1,low_polar+aliphatic+G+P,0.0
14.617894,8.050634,0,polar,1.0
6.495602,10.341253,1,low_polar+aliphatic+G+P,0.0
6.0147896,10.023337,1,low_polar+aliphatic+G+P,0.0
6.3558617,10.399852,1,low_polar+aliphatic+G+P,0.0
14.534543,8.173349,0,polar,1.0
2.2163432,11.592013,1,low_polar+aliphatic+G+P,0.0
5.0317407,9.873541,1,low_polar+aliphatic+G+P,0.0
3.0192082,11.84963,1,low_polar+aliphatic+G+P,0.0
16.464321,7.950418,0,polar,1.0
13.063959,3.3749404,5,polar,1.0
14.919696,7.8866425,0,polar,1.0
5.1059575,9.991579,1,low_polar+aliphatic+G+P,0.0
3.1498392,11.4050665,1,low_polar+aliphatic+G+P,0.0
2.1191645,1.6474375,3,pos_neg_charged,2.0
2.4900756,1.6204271,3,pos_neg_charged,2.0
1.9982357,1.166678,3,pos_neg_charged,2.0
-2.6147022,-1.7590837,11,neg,7.0
1.797549,1.3864168,3,pos_neg_charged,2.0
-4.876443,3.9423616,6,G,4.0
5.6571255,12.88063,1,low_polar+aliphatic+G+P,0.0
6.383214,12.405917,1,low_polar+aliphatic+G+P,0.0
5.369118,14.154603,1,low_polar+aliphatic+G+P,0.0
6.0627484,11.957317,1,low_polar+aliphatic+G+P,0.0
6.1705346,12.988768,1,low_polar+aliphatic+G+P,0.0
1.7189265,1.6881266,3,pos_neg_charged,2.0
4.65674,12.709486,1,low_polar+aliphatic+G+P,0.0
2.7729812,11.638384,1,low_polar+aliphatic+G+P,0.0
1.2332602,0.7966652,3,pos_neg_charged,2.0
1.8946398,1.2235074,3,pos_neg_charged,2.0
16.389687,7.9402313,0,polar,1.0
1.8508177,12.508116,1,low_polar+aliphatic+G+P,0.0
5.485259,-0.49851936,9,pos,5.0
3.1587856,13.846991,1,low_polar+aliphatic+G+P,0.0
2.2519605,10.60626,1,low_polar+aliphatic+G+P,0.0
1.9462742,12.920437,1,low_polar+aliphatic+G+P,0.0
2.4830575,12.071082,1,low_polar+aliphatic+G+P,0.0
3.8933353,10.522449,1,low_polar+aliphatic+G+P,0.0
2.736765,12.42656,1,low_polar+aliphatic+G+P,0.0
-1.3053211,6.849001,10,aliphatic,6.0
5.698112,11.795162,1,low_polar+aliphatic+G+P,0.0
16.522593,7.5474544,0,polar,1.0
2.500998,12.985448,1,low_polar+aliphatic+G+P,0.0
2.6424956,12.722822,1,low_polar+aliphatic+G+P,0.0
5.540164,10.904314,1,low_polar+aliphatic+G+P,0.0
16.683558,7.6027775,0,polar,1.0
2.324313,13.106794,1,low_polar+aliphatic+G+P,0.0
4.049665,13.275542,1,low_polar+aliphatic+G+P,0.0
2.2018127,1.6995091,3,pos_neg_charged,2.0
2.6042352,11.131225,1,low_polar+aliphatic+G+P,0.0
2.5061212,13.126068,1,low_polar+aliphatic+G+P,0.0
2.6437988,1.4075595,3,pos_neg_charged,2.0
3.0155818,12.802505,1,low_polar+aliphatic+G+P,0.0
2.2854433,12.474115,1,low_polar+aliphatic+G+P,0.0
3.7495537,12.913017,1,low_polar+aliphatic+G+P,0.0
5.102495,12.795368,1,low_polar+aliphatic+G+P,0.0
13.249672,3.0552638,5,polar,1.0
13.361923,3.044222,5,polar,1.0
1.7163773,12.116401,1,low_polar+aliphatic+G+P,0.0
3.1489942,13.351338,1,low_polar+aliphatic+G+P,0.0
-1.3981969,6.8818913,10,aliphatic,6.0
3.9752972,12.452416,1,low_polar+aliphatic+G+P,0.0
2.6468904,10.657528,1,low_polar+aliphatic+G+P,0.0
5.2609005,10.953082,1,low_polar+aliphatic+G+P,0.0
